Genotype table stem mean_rank Seed Long_Stamens Short_Stamens Petal_Area Petal_Length Petal_Width Sepal_Area Sepal_Length Sepal_Width Leaf_Area Leaf_Length Leaf_Width j.semis j.transplantation j.fleur1 j.recolte j.death flowering_time life_span
9779 1 principal 11 65.4903461491647 2.75453248338816 2.49159223996001 1.92245576501248 3.28454637961588 1.06276480040652 1.2562849128686 2.04571987595673 0.817061776701881 50.8442650555014 14.7518512963234 6.91534954145939 371 407 443 448 NA 72 NA
9781 1 principal 11 69.4903461491647 2.15769915005483 1.91492557329334 1.11145576501248 2.30379637961588 0.836764800406516 1.0627849128686 1.77371987595673 0.818311776701881 35.0122650555014 12.7998512963234 5.65934954145939 370 408 447 451 NA 77 NA
9782 1 principal 13 69.7991014029447 2.69719594565036 2.52431734605156 2.60358121793853 3.37702921238906 1.33484020452668 1.24339855107981 1.96696160970782 0.816555783694885 31.8805376160221 10.9037239584951 5.65349379349857 370 408 456 463 NA 86 NA
9784 3 principal 11 71.8984177310144 2.90027832521944 2.45934780656193 1.39625921453356 2.90633032362718 0.896319203697974 1.26454645071673 2.09526196546649 0.899655556480076 21.4358299312903 7.8658982460643 4.83893128396667 370 408 454 458 NA 84 NA
9785 2 principal 18 55.3438488954365 2.57485242418511 2.06617704789363 2.0183034640028 2.9432057389131 1.19008253273528 1.19975578672389 2.01508377956017 0.804265009910038 47.1147342364712 12.4933084326448 7.10754281727523 370 408 454 461 NA 84 NA
9786 3 principal 18 65.9790611192447 2.72960044313711 2.44255234454901 2.66182329977476 3.73752023833329 1.28183311811854 1.21906918445597 2.0421080335953 0.779384580955592 39.2882838931129 12.2009525636653 6.35743616610381 370 408 461 468 NA 91 NA
9787 3 secondary 1.333333333 NA NA NA NA NA NA NA NA NA 50.6805639995707 14.2796152290059 6.93640693332821 370 408 455 465 NA 85 NA
9788 2 principal 16 70.0350936416564 2.00025562858958 1.47128527513542 1.13892801107674 2.53172290613992 0.873757128615115 0.886392148512681 1.82884204580908 0.661271002917034 47.0774616759504 13.0064357704731 6.88839856523605 370 408 448 458 NA 78 NA
9789 1 principal 14 58.9534790298347 3.09869434344812 2.85251323243066 1.45626894440156 2.76477062877565 0.981627906586761 0.949080370185416 1.93908247658336 0.674552787191387 28.9081738962825 10.7621602895809 5.02256591951816 370 NA 450 458 NA 80 NA
9790 1 principal 7 60.8728356416045 1.95020555886378 1.78547536111025 0.822954859160369 2.01608071406953 0.79286399216619 0.924307636446172 1.82623640845455 0.782573762715872 39.2987199344599 13.4261059719799 6.57206103738103 370 408 449 464 NA 79 NA
9791 1 principal 20 58.8797447911749 2.3901847302347 2.2801885507053 1.55714530317973 2.98721912709517 1.07835411894725 0.943921284819053 1.68480767783664 0.8135348081704 30.0879915778447 10.9657782760961 5.4109986756357 370 408 449 462 NA 79 NA
9792 3 principal 14 NA NA NA NA NA NA NA NA NA 33.1227387720714 11.6792072393219 5.71214766202544 370 408 455 463 NA 85 NA
9793 2 principal 15 56.8807160147664 2.32335723079182 1.95433938875631 1.10032361794704 2.07973148975334 0.9538860932217 0.812710329407075 1.58247117893354 0.702273999420532 26.36882539569 10.1789994393872 4.94732643921646 370 408 457 464 NA 87 NA
9794 3 principal 13 73.2071729847945 2.72860845414829 2.59640624598681 2.30355133412629 3.12889648973368 1.32006127448481 1.40816008892794 2.14225369921758 0.891649563473081 48.5081024918111 14.353770908236 6.79907553600585 371 407 461 468 NA 90 NA
9797 2 principal 14 66.7263383878763 2.48019216632738 0.797893502377203 1.73055255815068 2.90849007336675 1.08593172449495 1.07127851030147 1.98385031205799 0.715776995924029 65.2161891154297 14.7535631083014 7.90125431319686 370 408 449 458 NA 79 NA
9798 1 both 17.66666667 55.6510171222096 2.74730123837589 2.3635895199269 1.86175126098565 3.09058760208302 1.10886129992287 1.14329948807865 1.90733926224557 0.798982415226275 33.9802073545805 10.4627258235655 5.94072949775056 370 408 450 463 NA 80 NA
9799 2 principal 13 64.5719607609863 2.61736043519629 2.2931976159981 0.897364831687657 2.59574865698016 0.67039402243487 0.970346691195862 1.77772944518245 0.726779992427527 39.6465528351693 11.9961267772155 6.17318218717727 370 408 449 454 NA 79 NA
9800 2 principal 12 59.4175831340963 2.97636203739853 2.43150172961899 2.87217710522463 3.64300724059357 1.44735632037479 1.35891487209026 2.1858585783069 0.811032988931025 44.0519165549089 15.7606904461297 6.04711006115768 370 408 451 457 NA 81 NA
9801 2 principal 17 60.1894712685464 2.63610402638734 2.31648116151452 1.37686573753977 2.82896432252651 0.961044830675196 1.09007396761829 2.01171291268463 0.740768006413536 39.2360979562108 11.1558721015589 6.41347069125564 370 408 447 458 NA 77 NA
9803 2 secondary 5 67.7677331052574 2.43802705776769 2.00102626276631 2.21707231899652 3.04888108688567 1.28858084629308 1.24499209910285 1.97990043160735 0.846918013898696 39.5609542557159 14.1214975541809 5.52820494114836 370 407 450 464 NA 80 NA
9805 3 principal 13 57.2071729847945 2.65110845414829 2.34673957932014 1.79563466745962 3.31406315640035 1.06789460781814 0.99691008892794 1.92825369921758 0.658399563473081 23.8081024918111 9.47077090823601 4.60707553600585 370 407 456 461 NA 86 NA
9806 3 principal 17 64.8246834923546 3.05685204533935 2.7373564581699 2.78213557331173 3.92902882194671 1.68654541605846 1.29863736535037 2.21248716671976 0.781887577459089 43.3516476128526 11.6165162325794 6.21136404008421 370 408 461 468 NA 91 NA
9807 1 principal 20 56.8797447911749 2.8541847302347 2.5506885507053 1.60114530317973 2.79071912709517 0.98085411894725 1.00742128481905 2.04830767783664 0.7187848081704 38.5469915778447 11.695778276096 6.2799986756357 370 407 458 468 NA 88 NA
9808 3 principal 16 53.6703058654646 2.74110364754158 2.59641057179079 1.3488978468487 2.43118740556012 0.950407713998382 1.27645554624476 2.08161629984421 0.889390573962587 42.0860113325922 12.2010799014936 6.28929191406463 371 407 454 461 NA 83 NA
9810 3 principal 11 76.8984177310144 1.56911165855277 1.11668113989526 1.20425921453356 2.90333032362718 0.853569203697974 1.00604645071673 2.07026196546649 0.666655556480076 34.2338299312903 10.1838982460643 5.82393128396667 371 407 454 457 NA 83 NA
9811 3 principal 16 64.6703058654646 2.41510364754158 2.0526605717908 1.1819478468487 2.59203740556012 0.819257713998382 1.06620554624476 1.98186629984421 0.716140573962587 47.8330113325922 13.8480799014936 6.71629191406462 371 407 455 461 NA 84 NA
9812 1 principal 23 50.342877671845 2.72942992362799 2.34377620984262 1.88010848256881 3.30529337625494 1.08286722512749 0.967166742135871 1.97132027846327 0.661175818659906 49.5209004186258 12.6780872693536 7.24621505369447 371 407 451 462 NA 80 NA
9813 1 secondary 3.333333333 56.9516886485456 2.64257486504405 2.29297936758959 1.55482458117737 2.85504696922677 0.943473026050287 1.19242068929608 2.20998231778393 0.742658113524219 63.3817845310773 16.4735827099473 7.45847502174663 371 407 447 456 NA 76 NA
9814 1 principal 18 52.5709895373949 2.70468793463917 2.32696344461376 1.61401985025367 2.998736294322 1.02077871482709 1.05955764660784 1.85281594408554 0.767790801177396 45.930719017324 14.3979056139243 6.36685442359652 370 408 454 462 NA 84 NA
9815 1 principal 15 64.1078566567248 2.37519274124588 1.56770911880977 1.37695667086459 2.77801204516224 1.02541560864684 0.838262189291022 1.63295334345891 0.702299790687889 74.4178101765429 18.1265966206668 8.10563804553775 370 408 447 458 NA 77 NA
9817 3 both 8 63.605356316377 2.24325746490797 1.12349425444383 1.92706618014607 2.83173842282153 1.13719595442921 1.38095596034492 2.11644326022715 0.93084153587341 38.9959951238552 11.6682580036412 6.54867232500869 370 407 447 454 NA 77 NA
9819 3 principal 15 46.5159282385746 2.24427191641049 2.00779801874502 1.80426012038567 3.02629598917353 1.1042200119383 1.02852372713915 2.01824543296867 0.675393570466085 34.1173750523318 12.6476435704077 5.68621978804503 371 407 482 489 NA 111 NA
9822 3 unknown 14.3417265892009 52.1654392819131 3.08540132237805 2.76157164990652 1.31373358568637 3.00524535359369 0.929575196585124 0.781690587655301 1.80201439760541 0.653096879686993 40.2356201158814 14.7409459897648 6.03893702041046 370 407 447 454 NA 77 NA
9823 1 principal 13 69.7991014029447 2.45669594565036 1.84431734605156 1.20433121793854 2.55202921238906 0.882090204526679 0.95564855107981 1.97021160970782 0.676805783694885 32.3585376160221 11.4342239584951 5.87349379349857 371 407 435 443 NA 64 NA
9824 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 54.7780552400925 14.1228990400238 7.29535527790317 371 407 NA NA 503 NA 132
9825 2 principal 14 52.7263383878763 2.52019216632738 2.1398935023772 1.20955255815069 2.85399007336675 0.847681724494952 0.968778510301468 1.74810031205799 0.719276995924029 NA NA NA 371 407 455 462 NA 84 NA
9826 3 principal 22 54.5965716268048 2.68384403432816 2.01083589006543 1.87657420562687 3.20898590387965 1.07798392635887 1.0382964608784 1.99834150109749 0.7046225949416 60.0108290141544 14.7386978880087 6.96172467018217 371 407 468 475 NA 97 NA
9827 2 principal 17 56.1894712685464 2.79335402638734 2.53448116151452 1.48286573753977 2.89121432252651 0.920544830675196 1.12282396761829 1.85121291268463 0.814018006413536 45.4150979562108 12.6828721015589 6.82547069125564 371 407 456 463 NA 85 NA
9830 1 principal 16 74.2622342836148 3.20019113904365 2.54290500518888 1.80839439732762 3.28650346154882 1.11495331070692 1.09219400839663 1.86757421033445 0.774546794184391 55.3074464568032 14.1230329517526 7.41071017155734 371 407 440 447 NA 69 NA
9831 3 unknown 14.3417265892009 53.1654392819131 2.48240132237806 2.07057164990652 1.61323358568637 2.96174535359369 0.959325196585124 1.0056905876553 1.78026439760541 0.758596879686993 29.2086201158814 11.1579459897647 5.31093702041046 371 407 456 463 NA 85 NA
9832 3 principal 17 NA NA NA NA NA NA NA NA NA 29.3476476128526 12.2135162325794 4.75136404008421 370 407 461 471 NA 91 NA
9833 1 secondary 4 48.9689626880188 2.46045661298186 2.0359460176809 1.87061023080082 3.17929283845096 1.18389462698186 0.982219997171935 1.8823924291232 0.696722390180897 32.8340463329208 12.1325875201192 5.2446916320068 371 407 449 462 NA 78 NA
9834 1 principal 19 55.7253671642849 2.25618633243694 1.9387426643262 1.3307075767167 2.89522771070859 0.908566416887168 0.882489465713447 2.00793681096109 0.575787804673898 41.3933552975843 15.5333419450102 5.61392654961611 371 407 454 463 NA 83 NA
9835 3 principal 12 54.0527953579045 2.83411005635053 2.35437702627437 1.28919694099659 3.01182174001377 0.862856905758056 1.09672826982233 2.11263283234203 0.732152559976579 38.0494662115507 14.2893345771502 5.65100340998626 371 407 448 455 NA 77 NA
9836 2 principal 22 57.9613594029966 2.64184601537616 1.85971059341006 1.44330436985491 2.67642140445945 0.956983340975604 1.01098306314632 1.74431724706236 0.781003023896047 51.9592793575127 15.0440537569882 6.79383132135359 370 407 450 462 NA 80 NA
9838 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 36.6870552400925 12.6568990400238 5.53035527790317 370 407 NA NA 503 NA 133
9839 3 principal 14 73.3615506116845 2.67077351861273 2.54926879903258 1.97057239392265 3.01230457278694 1.20068230987822 0.971841908033547 1.87412456609312 0.704896566969583 34.5687387720714 13.3712072393219 5.84014766202544 370 407 443 448 NA 73 NA
9840 1 principal 19 48.7253671642849 2.41943633243694 1.8054926643262 1.8169575767167 2.72772771070859 1.11456641688717 0.904489465713447 1.64818681096109 0.680287804673898 55.9793552975843 14.5973419450102 6.75192654961611 371 407 485 498 NA 114 NA
9843 1 both 5.943921953 57.9515678018333 2.86392800414661 2.40720521580976 1.72054450945821 3.08711262130078 1.08299877641816 1.03420756080565 1.77160699611664 0.723949448001189 32.7511843840692 12.2430098604171 5.92913254103915 370 408 461 468 NA 91 NA
9845 1 principal 16 51.2622342836148 3.14394113904365 2.39790500518888 1.38214439732762 2.91475346154882 0.942953310706924 1.03269400839663 1.89457421033445 0.737546794184391 42.2364464568032 14.5180329517526 6.20571017155734 370 408 461 468 NA 91 NA
9846 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 23.8730552400925 8.57289904002381 5.02035527790317 370 408 NA NA 503 NA 133
9847 2 principal 12 70.4175831340963 2.42226203739853 1.84150172961899 1.09467710522463 2.57875724059357 0.847356320374789 1.09491487209026 1.9253585783069 0.755282988931025 59.2399165549089 18.1746904461297 7.00911006115768 370 408 448 454 NA 78 NA
9851 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 73.0550704592397 17.6163018587442 8.12804367158188 370 408 NA NA 503 NA 133
9852 2 principal 12 NA NA NA NA NA NA NA NA NA 40.4919165549089 15.0296904461297 6.16911006115768 370 408 457 465 NA 87 NA
9853 2 principal 12 55.4175831340963 2.27886203739852 1.90150172961899 0.83517710522463 2.46325724059357 0.764106320374788 0.814914872090256 1.6051085783069 0.684032988931025 43.6899165549089 14.7836904461297 6.36111006115768 370 408 454 462 NA 84 NA
9854 3 principal 12 49.0527953579045 2.61561005635053 1.77987702627437 1.87144694099659 3.14957174001377 1.11210690575806 0.911978269822334 1.79963283234203 0.682902559976579 40.8944662115507 12.4383345771502 6.22400340998626 370 408 471 478 NA 101 NA
9855 2 principal 14 67.7263383878763 3.54585883299405 2.7418935023772 1.79055255815068 3.63179007336675 0.991881724494952 0.978778510301468 2.11235031205799 0.646776995924029 27.6991891154297 11.2485631083014 4.53525431319686 370 408 471 477 NA 101 NA
9866 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 58.1256201158814 15.8839459897647 7.44293702041046 370 408 499 NA 503 129 133
9867 1 unknown 14.3417265892009 60.7573677000633 2.86640548054679 2.31981608330461 1.64743013616528 2.9524614095824 1.04002079329367 1.11517904980717 2.00247230809566 0.736003099908797 NA NA NA 370 416 492 498 NA 122 NA
9868 2 principal 12 53.4175831340963 2.46586203739853 2.00650172961899 1.18292710522463 2.43500724059357 0.970606320374788 1.05391487209026 1.8143585783069 0.785282988931025 58.6589165549089 14.6336904461297 7.54411006115768 370 407 448 457 NA 78 NA
9869 3 principal 13 NA NA NA NA NA NA NA NA NA 50.6281024918111 16.551770908236 6.27807553600585 370 407 471 478 NA 101 NA
9871 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 41.9720552400925 11.5788990400238 6.25835527790318 370 407 NA NA NA NA NA
9873 3 principal 15 67.5159282385746 2.73093858307715 2.27546468541169 1.92651012038567 3.24504598917353 1.1282200119383 1.17577372713915 2.05599543296867 0.745393570466085 51.5003750523318 18.1836435704077 6.29921978804503 370 407 441 447 NA 71 NA
9876 3 principal 17 50.8246834923546 2.65635204533935 1.6453564581699 1.34288557331173 2.69102882194671 0.943795416058464 1.14463736535037 2.03348716671976 0.77813757745909 51.8546476128526 19.2705162325794 5.66836404008422 370 407 477 490 NA 107 NA
9877 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 30.0410704592397 12.5823018587442 5.04504367158188 370 407 NA NA 503 NA 133
9878 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 29.3006201158814 13.3219459897647 5.04193702041046 370 407 490 NA 503 120 133
9879 3 principal 17 NA NA NA NA NA NA NA NA NA 55.6166476128526 20.6625162325794 10.5163640400842 370 407 447 461 NA 77 NA
9880 2 principal 17 55.1894712685464 2.34968735972067 2.17381449484785 2.79561573753977 3.48921432252651 1.5030448306752 1.39157396761829 2.12096291268463 0.889268006413536 47.0470979562108 10.7148721015589 6.62947069125564 370 407 482 492 NA 112 NA
9881 3 principal 14 48.3615506116845 2.73860685194606 2.29126879903258 1.99682239392265 3.14630457278694 1.23293230987822 1.14509190803355 1.89720789942645 0.758646566969583 57.2077387720714 14.3492072393219 7.56214766202544 370 407 476 482 NA 106 NA
9882 1 principal 19 53.7253671642849 2.20885299910361 1.6429926643262 1.2447075767167 2.65622771070859 0.856316416887168 0.847989465713447 1.71043681096109 0.701037804673898 60.6543552975843 14.6813419450102 7.19692654961611 370 407 454 462 NA 84 NA
9883 1 principal 13 62.7991014029447 2.47719594565036 2.06531734605156 1.38083121793853 2.45877921238906 1.04784020452668 0.89414855107981 1.62096160970782 0.721055783694885 44.2895376160221 14.1717239584951 6.48749379349857 370 407 440 447 NA 70 NA
9887 1 principal 17 46.4166119105048 2.87018953684141 1.96610089156798 1.45433212379065 3.00999487793541 0.889991012767005 0.983375827502234 2.02694507721 0.651043797680894 69.6590827370636 16.5494692828385 6.60178229757693 370 407 471 478 NA 101 NA
9888 1 principal 17 50.4166119105048 3.02993953684141 2.38560089156798 2.38058212379065 3.53774487793541 1.20499101276701 1.39812582750223 2.32494507721 0.772793797680894 33.5090827370636 14.7954692828385 5.33178229757693 370 407 470 475 NA 100 NA
9890 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 25.9926201158814 10.5579459897648 5.04193702041046 370 408 NA NA 503 NA 133
9891 3 principal 12 67.0527953579045 2.85561005635053 2.42587702627437 1.37319694099659 2.88032174001377 1.02435690575806 1.02472826982233 1.96213283234203 0.740902559976579 54.2084662115507 16.9073345771502 6.65200340998626 370 408 456 462 NA 86 NA
9892 1 principal 16 59.2622342836148 2.66494113904365 2.08390500518888 2.18614439732762 3.35250346154882 1.16595331070692 1.37519400839663 2.14607421033445 0.820046794184391 41.1344464568032 13.2880329517526 6.23671017155734 370 408 461 468 NA 91 NA
9894 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 29.6080704592397 8.40430185874425 5.56704367158188 370 407 484 NA 503 114 133
9895 1 unknown 14.3417265892009 55.7573677000633 2.42605548054679 1.73181608330461 1.57993013616528 2.8662114095824 1.00352079329367 0.86267904980717 1.70897230809565 0.729253099908797 67.3140552400925 16.7168990400238 7.65535527790317 370 407 454 463 NA 84 NA
9897 1 principal 11 70.4903461491647 2.7998658167215 2.45142557329334 2.11295576501248 3.32854637961588 1.10501480040652 1.1692849128686 2.19046987595673 0.732811776701881 72.8432650555014 17.6468512963234 7.70334954145939 370 407 444 448 NA 74 NA
9898 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 64.0306201158814 15.8039459897648 7.53293702041046 370 407 489 NA 503 119 133
9899 1 principal 13 69.7991014029447 2.76069594565036 2.32531734605156 1.35383121793854 2.96252921238906 0.933090204526679 1.24614855107981 1.94996160970782 0.858055783694885 50.4775376160221 14.7457239584951 6.28849379349857 370 408 NA 458 NA NA NA
9900 1 principal 12 NA NA NA NA NA NA NA NA NA 13.7109013357617 6.65428762740921 3.78442166747898 370 407 435 443 NA 65 NA
9901 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 54.4686201158814 14.0779459897647 7.57993702041046 370 408 489 NA 503 119 133
9902 3 principal 12 48.0527953579045 3.14961005635053 2.40437702627437 2.37544694099659 3.45257174001377 1.18710690575806 1.33697826982233 2.22788283234203 0.803652559976579 46.4984662115507 15.5643345771502 6.82900340998626 370 408 490 496 NA 120 NA
9903 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 43.5396201158814 13.8249459897647 6.99393702041046 370 408 500 NA 503 130 133
9904 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 56.4430552400925 13.7758990400238 7.90435527790317 370 408 NA NA 503 NA 133
9906 2 principal 16 48.0350936416564 2.57352229525625 1.48328527513542 1.83917801107674 2.95047290613992 1.05800712861511 0.961142148512681 1.82409204580908 0.740521002917034 35.6634616759504 13.5334357704731 5.77839856523605 370 408 476 482 NA 106 NA
9910 3 principal 17 49.8246834923546 2.62010204533935 2.3408564581699 1.73013557331173 3.08227882194671 1.03529541605846 1.10888736535037 1.96898716671976 0.756137577459089 38.6156476128526 14.8985162325794 5.86036404008421 370 407 462 468 NA 92 NA
9918 1 principal 21 43.034122418065 2.31918312803246 1.79588443708441 1.66858302964276 2.83321054348176 1.00214182100733 0.991603103924659 1.76167854471218 0.759031811666902 36.3276278581051 11.0012146071819 5.78007080165529 370 407 475 498 NA 105 NA
9925 2 principal 18 65.3438488954365 2.70210242418511 2.42017704789363 1.7848034640028 3.1812057389131 1.05783253273528 0.999505786723893 1.93933377956017 0.679515009910038 44.6987342364712 15.6623084326448 6.00654281727523 370 407 NA 475 NA NA NA
9928 1 principal 22 54.188500044955 2.43518152583023 1.97574699013019 1.17477075610578 2.63170195986835 0.859679523067413 1.06278492303027 1.90529941158773 0.760528815163404 36.8932641383655 10.8516509382678 6.08814292767488 371 407 450 462 NA 79 NA
9935 2 principal 14 63.7263383878763 3.05335883299405 2.64322683571053 1.70355255815068 3.35799007336675 1.03168172449495 1.17802851030147 2.21135031205799 0.698276995924029 42.5111891154297 11.3865631083014 6.71825431319686 371 407 461 465 NA 90 NA
9937 3 secondary 2 NA NA NA NA NA NA NA NA NA 58.6898258014142 15.5386200391778 7.27462354358839 371 407 449 457 NA 78 NA
9938 2 principal 21 57.8069817761065 2.35201428424507 1.62326470703095 1.19811664339188 2.83142998807286 0.878195638915523 1.00555124404071 1.80619638018681 0.735006020399545 57.5506430772523 16.4276174259023 7.379759195334 371 407 449 461 NA 78 NA
9939 2 principal 11 NA NA NA NA NA NA NA NA NA 46.5132802746486 12.6372541150438 6.36303793513809 370 407 450 458 NA 80 NA
9943 3 principal 11 NA NA NA NA NA NA NA NA NA 34.3078299312903 12.4408982460643 5.43993128396667 370 407 442 447 NA 72 NA
9944 3 principal 12 NA NA NA NA NA NA NA NA NA 43.5294662115507 14.6673345771502 6.21300340998626 370 407 442 450 NA 72 NA
9947 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 30.5830552400925 11.5268990400238 5.08435527790317 370 407 497 NA 503 127 133
9960 3 principal 12 43.0527953579045 2.18261005635053 1.38137702627437 0.967696940996591 2.48807174001377 0.743606905758056 0.771978269822334 1.74088283234203 0.661652559976579 31.6694662115507 13.4283345771502 5.34500340998626 370 408 450 461 NA 80 NA
9962 1 principal 18 43.5709895373949 2.62968793463917 2.11069677794709 1.25901985025367 2.734986294322 0.767028714827087 0.93405764660784 1.80731594408555 0.718290801177396 44.500719017324 13.3799056139243 6.65785442359652 370 407 454 462 NA 84 NA
9966 3 principal 13 48.2071729847945 2.73227512081496 2.69573957932015 2.21413466745962 3.18506315640035 1.19814460781814 1.00441008892794 1.81275369921758 0.717899563473081 48.0491024918111 14.640770908236 6.36907553600585 370 407 489 496 NA 119 NA
9968 2 principal 18 63.3438488954365 2.26685242418511 1.87517704789363 1.0533034640028 2.5042057389131 0.747832532735278 0.911005786723893 1.73108377956017 0.713015009910038 31.0627342364712 10.9773084326448 5.50854281727523 370 408 454 461 NA 84 NA
9969 2 principal 16 47.0350936416564 2.58985562858958 1.93128527513542 1.49142801107674 3.07422290613992 0.875507128615115 0.922392148512681 1.90509204580908 0.649521002917034 52.2084616759504 15.6064357704731 6.58939856523605 370 407 454 461 NA 84 NA
9978 1 principal 22 70.188500044955 2.52468152583023 2.06368032346352 1.67677075610578 2.78495195986835 1.05042952306741 1.20128492303027 1.93729941158773 0.833528815163404 32.4632641383655 9.52865093826776 5.53114292767488 370 408 454 463 NA 84 NA
9997 3 principal 11 49.8984177310144 2.32661165855277 1.34568113989526 1.03650921453356 2.32808032362718 0.843569203697974 0.744546450716728 1.63676196546649 0.626155556480076 29.3198299312903 11.5508982460643 5.17193128396667 370 408 461 477 NA 91 NA
10002 1 principal 14 51.9534790298348 3.09769434344812 2.52301323243066 1.37451894440156 3.09102062877565 0.974627906586761 1.08858037018542 1.92633247658336 0.735052787191387 48.3541738962825 14.7321602895809 6.70156591951816 370 408 440 447 NA 70 NA
10020 2 principal 13 55.5719607609863 2.43356043519629 1.3736976159981 1.00261483168766 2.70174865698016 0.74414402243487 1.01459669119586 1.81022944518245 0.781529992427527 46.4405528351693 13.3961267772155 6.68818218717727 370 408 456 461 NA 86 NA
10023 1 principal 12 66.6447237760547 3.06036421451926 2.57412145967245 2.75789349147551 3.51428779600247 1.2560525024666 1.3617167319742 2.28134074283227 0.801058780198383 42.8519013357617 13.6782876274092 6.35042166747898 370 407 482 490 NA 112 NA
